timestamp,open,high,low,close,volume
2024-01-01 00:00:00+00:00,1.0851870090157667,1.0852289979548468,1.0851583149833928,1.0851870090157667,1303
2024-01-01 00:05:00+00:00,1.0851870090157667,1.0852357587454773,1.08449813974408,1.0846444241351094,1134
2024-01-01 00:10:00+00:00,1.0846444241351094,1.0851864924161398,1.084404890617967,1.0850731033761507,498
2024-01-01 00:15:00+00:00,1.0850731033761507,1.0856748700636958,1.0850266679717833,1.0856050955760885,562
2024-01-01 00:20:00+00:00,1.0856050955760885,1.0856433055406431,1.084432889864347,1.0845677808067746,1482
2024-01-01 00:25:00+00:00,1.0845677808067746,1.0848265559187684,1.0838726557574074,1.0838833211934058,1434
2024-01-01 00:30:00+00:00,1.0838833211934058,1.0842428126556751,1.0836447583965758,1.0839742809002135,1047
2024-01-01 00:35:00+00:00,1.0839742809002135,1.0840433329539294,1.083568357301248,1.0838245609675188,151
2024-01-01 00:40:00+00:00,1.0838245609675188,1.083969678360958,1.083549811153892,1.0838371327051604,421
2024-01-01 00:45:00+00:00,1.0838371327051604,1.0838862372180857,1.0832714477504568,1.083396529105548,594
2024-01-01 00:50:00+00:00,1.083396529105548,1.084021532516983,1.0832558272258181,1.0838945653929646,850
2024-01-01 00:55:00+00:00,1.0838945653929646,1.0845444868341485,1.0838631459981396,1.0843377655101814,1314
2024-01-01 01:00:00+00:00,1.0843377655101814,1.0846248516995598,1.0842726410948211,1.0843952520550157,1287
2024-01-01 01:05:00+00:00,1.0843952520550157,1.0853006482873733,1.0842740372187645,1.0850281274664353,483
2024-01-01 01:10:00+00:00,1.0850281274664353,1.0853606925700776,1.0848956677958965,1.085303458422083,252
2024-01-01 01:15:00+00:00,1.085303458422083,1.085371708922273,1.0847438433411747,1.08485886795037,485
2024-01-01 01:20:00+00:00,1.08485886795037,1.0852325965049208,1.084827994031172,1.0850805864068167,429
2024-01-01 01:25:00+00:00,1.0850805864068167,1.0851636668251654,1.0844349717717623,1.0845820555711434,1358
2024-01-01 01:30:00+00:00,1.0845820555711434,1.0852739028855332,1.0843923691771589,1.0850801229290092,119
2024-01-01 01:35:00+00:00,1.0850801229290092,1.0852239088775781,1.085042519528432,1.0850747377246526,1262
2024-01-01 01:40:00+00:00,1.0850747377246526,1.085201162682794,1.0849563951085268,1.0849961444790877,1019
2024-01-01 01:45:00+00:00,1.0849961444790877,1.085174116600898,1.0845804406330268,1.0846484414368072,248
2024-01-01 01:50:00+00:00,1.0846484414368072,1.0853983705614407,1.0846470262357861,1.0853331481844284,1059
2024-01-01 01:55:00+00:00,1.0853331481844284,1.085503005565345,1.085182132119587,1.0852709968627616,912
2024-01-01 02:00:00+00:00,1.0852709968627616,1.0853403947751699,1.0848570610317514,1.0850602764014274,105
2024-01-01 02:05:00+00:00,1.0850602764014274,1.0854873832707652,1.0848031792101647,1.084890934543144,412
2024-01-01 02:10:00+00:00,1.084890934543144,1.0852210398006545,1.0848434006387055,1.0852013810667251,587
2024-01-01 02:15:00+00:00,1.0852013810667251,1.085449072946982,1.0849423167518555,1.0854213752960218,401
2024-01-01 02:20:00+00:00,1.0854213752960218,1.0858013875301586,1.0853051875789177,1.0856670781229816,910
2024-01-01 02:25:00+00:00,1.0856670781229816,1.0862299127427961,1.0855830351020983,1.085922655554309,961
2024-01-01 02:30:00+00:00,1.085922655554309,1.0872966668263857,1.0858704332151359,1.0871072058324194,337
2024-01-01 02:35:00+00:00,1.0871072058324194,1.0872410177434233,1.0868102966546411,1.0869080396301007,273
2024-01-01 02:40:00+00:00,1.0869080396301007,1.0871121680624034,1.086561588570012,1.0866513974206584,1017
2024-01-01 02:45:00+00:00,1.0866513974206584,1.0866599908841947,1.085890825860766,1.0862309868124402,757
2024-01-01 02:50:00+00:00,1.0862309868124402,1.086752512507539,1.0861091346976202,1.0865872594001966,471
2024-01-01 02:55:00+00:00,1.0865872594001966,1.0874622900107012,1.0863233126191187,1.0872223546001276,458
2024-01-01 03:00:00+00:00,1.0872223546001276,1.0873386407880452,1.0870108345649345,1.0871821559356136,154
2024-01-01 03:05:00+00:00,1.0871821559356136,1.087307915094755,1.0866324942646135,1.0867471980137586,1295
2024-01-01 03:10:00+00:00,1.0867471980137586,1.0870163964608857,1.0861621668704105,1.0863209316322353,1278
2024-01-01 03:15:00+00:00,1.0863209316322353,1.0868792741890276,1.0863056697713447,1.0866960343325593,876
2024-01-01 03:20:00+00:00,1.0866960343325593,1.0871225158864728,1.086491846064821,1.0871216139334199,589
2024-01-01 03:25:00+00:00,1.0871216139334199,1.0875730499538565,1.0868705444349729,1.087438593738086,401
2024-01-01 03:30:00+00:00,1.087438593738086,1.0874999372689533,1.087016257088072,1.087098492039854,530
2024-01-01 03:35:00+00:00,1.087098492039854,1.0875413250944201,1.086749325970384,1.0872464251218028,1397
2024-01-01 03:40:00+00:00,1.0872464251218028,1.0876785322220588,1.0871883053220386,1.0873316031647307,224
